reviewId,userName,content,score,thumbsUpCount,reviewCreatedVersion,at,appVersion,sentiment,cleaned_content
7ffb4c0d-00c0-4b6d-ab8f-39769a4eac1b,Tuba Abid,very nice app 👌👍👏😊😀🙂👌,5,0,9.54.0 build 8 63892,2026-02-26 01:16:00,9.54.0 build 8 63892,positive,very nice app 👌👍👏😊😀🙂👌
01482fee-808c-4895-86fa-36cbd2c5c113,Raymundo Guerrero,verygood,4,0,,2026-02-26 01:13:14,,positive,verygood
d15b3be9-a001-48d2-87b2-f0018c39fb58,Izabella Young,it's not fair👎,1,0,8.95.0 build 13 50554,2026-02-26 00:25:39,8.95.0 build 13 50554,negative,it's not fair👎
a18bffef-011c-46d2-a24c-93617e51cac4,Saiful Islam,too much expensive,1,1,8.47.0 build 13 50303,2026-02-26 00:25:22,8.47.0 build 13 50303,negative,too much expensive
9a91646b-f4ee-4540-9289-0482affde1ca,David Crispin,unable to cast to TVs when traveling! and loging in to the tv everyday takes a toll!,1,0,8.108.0 build 2 50642,2026-02-26 00:25:09,8.108.0 build 2 50642,negative,unable to cast to tvs when traveling! and loging in to the tv everyday takes a toll!
3084848d-098b-417b-a594-9f8f84dbfed7,Brijesh Kumar,my not opening last 2 months,5,0,9.54.0 build 8 63892,2026-02-25 10:16:40,9.54.0 build 8 63892,negative,my not opening last 2 months
68798a25-90d1-4eca-9e9f-b0c62c9e29e6,Rhian Mamaradlo,"5 star for this app! The movies and shows are very good and has a high resolution. I just requested a refund earlier and talked to a live agent because my GCash accidentally paid a subscription without me knowing. The agents I talked to are very friendly and professional, I received a refund immediately! +999 aura for those 2 agents I talked to! (Ealina and Archit) W Netflix and their agents!",5,0,,2026-02-25 09:55:47,,negative,"5 star for this app! the movies and shows are very good and has a high resolution. i just requested a refund earlier and talked to a live agent because my gcash accidentally paid a subscription without me knowing. the agents i talked to are very friendly and professional, i received a refund immediately! +999 aura for those 2 agents i talked to! (ealina and archit) w netflix and their agents!"
bbf93e3b-8235-43cd-adec-a63e53ff671e,swamyyyy 123,Awesome app,5,0,9.54.0 build 8 63892,2026-02-25 09:31:28,9.54.0 build 8 63892,positive,awesome app
28b9e93c-48a4-4c87-852d-99b22a5a7563,GB L,App stopped streaming even though I can use other apps on my phone. Even when you reinstall the app still does not work. Streaming doesn't work on mobile browser. GG.,1,0,9.54.0 build 8 63892,2026-02-25 09:17:45,9.54.0 build 8 63892,negative,app stopped streaming even though i can use other apps on my phone. even when you reinstall the app still does not work. streaming doesn't work on mobile browser. gg.
fbd2ff88-9ad4-4369-be22-8543db37d995,Arjun Khatiwada,Amazing app with new features,5,0,,2026-02-25 09:07:27,,positive,amazing app with new features
b483dfe5-31f9-4d58-acf7-79f2c1cdb120,Ben,"delighted with Netflix ,new to it and free with Sky",5,0,9.54.0 build 8 63892,2026-02-25 09:00:09,9.54.0 build 8 63892,negative,"delighted with netflix ,new to it and free with sky"
46552586-c6da-48d9-846e-403b32bbbd6b,Mohammed Ibrahim Mohammed ibrahim,best movie app,5,0,9.54.0 build 8 63892,2026-02-25 08:42:31,9.54.0 build 8 63892,positive,best movie app
861335de-3d5e-476f-8289-3854ec7115e5,Elize van Gent,Excellent,5,0,9.54.0 build 8 63892,2026-02-25 08:39:58,9.54.0 build 8 63892,positive,excellent
a7e90fb2-9d43-454d-9bb7-5e1550637c1a,Syak Kyra Syakira,Excellent streaming service with high-quality movies and series. Very enjoyable!,5,0,9.54.0 build 8 63892,2026-02-25 08:28:24,9.54.0 build 8 63892,positive,excellent streaming service with high-quality movies and series. very enjoyable!
792c52a8-b128-445c-98c4-d9bdae907e6b,Abhishek Rai,Bad experience while paying.,3,0,,2026-02-25 08:14:39,,negative,bad experience while paying.
3e37b5ef-922b-41e7-ab45-db151796930a,Jakey code name,do yourself a favor and end it people like u don't deserve life and you better hope I don't come for you. The prices are ridiculous I don't think all that money will save you,1,0,9.54.0 build 8 63892,2026-02-25 08:06:27,9.54.0 build 8 63892,negative,do yourself a favor and end it people like u don't deserve life and you better hope i don't come for you. the prices are ridiculous i don't think all that money will save you
ac22850c-2847-4c8a-a5e4-7295e110042f,Elizabeth Cruz,stop 1/2way. through subscription would like to unsubscripe,1,0,,2026-02-25 07:57:24,,negative,stop 1/2way. through subscription would like to unsubscripe
23b2ece1-8ab6-46fc-806f-9d2660fa7b5b,Zivai Mhizha,Originally fantastic,5,0,8.143.5 build 19 52400,2026-02-25 07:32:26,8.143.5 build 19 52400,positive,originally fantastic
1b6172b9-b6fe-47c4-aaaf-4d14c6444ab9,Bikash Tamang,Very convenient and easy to use. I love binge-watching my favorite shows and discovering new content,5,0,,2026-02-25 07:18:16,,positive,very convenient and easy to use. i love binge-watching my favorite shows and discovering new content
b45d4288-07d0-4445-bc61-2738af4de6ef,addai patricia,I can't access Netflix on my amcon android TV please help,5,0,9.53.1 build 9 63884,2026-02-25 07:17:51,9.53.1 build 9 63884,negative,i can't access netflix on my amcon android tv please help
db177e39-b9d7-4d19-8baa-81efbf6e06e1,Ash Berge,can you add the episodes in between cake island and eggy punk😭✌️💔💔,1,0,9.54.0 build 8 63892,2026-02-25 07:17:04,9.54.0 build 8 63892,negative,can you add the episodes in between cake island and eggy punk😭✌️💔💔
0ceaa207-2cfd-42e1-9f66-e8583b14c528,Myra Dela Cruz,happy,5,0,9.54.0 build 8 63892,2026-02-25 07:11:56,9.54.0 build 8 63892,positive,happy
ff4c4a60-d5c3-48dd-a3cf-4410b7fda93d,Shawn Gibson,"ads ads ads ads, even when paying for no ads, yall are becoming a joke. tiers of ads... all levels of payments are just different levels of ads, but they all have ads. Don't let them lie to you. waste of money to have the highest ""tier"" of no ads cause it has ads.",1,0,,2026-02-25 06:57:40,,negative,"ads ads ads ads, even when paying for no ads, yall are becoming a joke. tiers of ads... all levels of payments are just different levels of ads, but they all have ads. don't let them lie to you. waste of money to have the highest ""tier"" of no ads cause it has ads."
0eee46b7-efbd-4544-a2bf-89cbbfe10ca6,Chris Stengle,once I got my password figured out it was cool?!!,4,0,,2026-02-25 06:57:07,,negative,once i got my password figured out it was cool?!!
f1a9d988-9151-4f1d-ad63-05a0bef96462,Vivian V Irizarry,"I used Netflix almost every day ,and I simply love it. it has everything that I am looking for romance , thrillers , Period movies ,action movies , plus true stories , depending on how I feel , I decide what I am gonna watch . So it's a great app..",4,0,8.52.2 build 14 50335,2026-02-25 06:33:26,8.52.2 build 14 50335,positive,"i used netflix almost every day ,and i simply love it. it has everything that i am looking for romance , thrillers , period movies ,action movies , plus true stories , depending on how i feel , i decide what i am gonna watch . so it's a great app.."
ec3205d6-c30c-493a-aa67-e2a993332a3c,Nyan Phone Khant,so nice 👍,5,0,,2026-02-25 06:31:43,,positive,so nice 👍
6ed49646-e3a5-4fc5-a49e-5c5aa6e15a7b,Tj Shredder,"They want unnecessary info, says I can't sign in unless it has my location and SMS in permission to google play services just to send me a email confirmation with the wrong sign in location. turned both settings off asap after signing in and nothing changed or stopped. data scrapping at every step of the way. you should also use DNS net to see traffic logs and protect yourself. has gone down since they stopped mailing DVDs. if I wanted spyware I'd torrent download a vires filled bootleg. Shame",1,0,9.54.0 build 8 63892,2026-02-25 06:00:19,9.54.0 build 8 63892,negative,"they want unnecessary info, says i can't sign in unless it has my location and sms in permission to google play services just to send me a email confirmation with the wrong sign in location. turned both settings off asap after signing in and nothing changed or stopped. data scrapping at every step of the way. you should also use dns net to see traffic logs and protect yourself. has gone down since they stopped mailing dvds. if i wanted spyware i'd torrent download a vires filled bootleg. shame"
2299408e-b27f-4cc7-9ea7-f9eb3aa942ce,joemarie montero,I was charged but I don't have netflix account!!,1,0,9.54.0 build 8 63892,2026-02-25 04:30:17,9.54.0 build 8 63892,negative,i was charged but i don't have netflix account!!
5f348872-b044-4342-ac75-aefb0940eb86,Shalon Miller (Red),raw was impossible to watch.,1,0,9.17.1 build 4 62728,2026-02-25 04:27:41,9.17.1 build 4 62728,negative,raw was impossible to watch.
31a1a6a1-02b0-46df-b5ef-ef8b6725f9f9,Ovelssa Lopez,I love Netflix and more Wednesday and stranger things Love 💕,5,0,,2026-02-25 04:16:23,,positive,i love netflix and more wednesday and stranger things love 💕
eb0d8851-af2f-4e47-8182-01ef3bfa3b6b,ziela Hasan,best,5,0,9.54.0 build 8 63892,2026-02-25 03:50:39,9.54.0 build 8 63892,positive,best
a9b3fcda-79d5-470b-bb10-fecc17775bea,Newton Ooga,best,5,0,9.54.0 build 8 63892,2026-02-25 03:50:37,9.54.0 build 8 63892,positive,best
48b5b774-666f-48ce-b879-8de637d17748,Barbara Medlin,it seems that the Netflix version from the Samsung store is so dark it is not viewable because unless they have unimpeded access to your location you are denied viewable streamimg quality AND the extra layer of protection from hackers that a VPN affords. No thanks,1,0,,2026-02-25 03:27:38,,negative,it seems that the netflix version from the samsung store is so dark it is not viewable because unless they have unimpeded access to your location you are denied viewable streamimg quality and the extra layer of protection from hackers that a vpn affords. no thanks
ce236f68-cf15-484e-992e-9a43ac23f6d5,Supriyo Bose,payment method very difficult. Subscription price very high.,3,0,9.54.0 build 8 63892,2026-02-25 03:22:30,9.54.0 build 8 63892,negative,payment method very difficult. subscription price very high.
4be2c3a4-e7e0-4a80-b4a1-4d6b3ae19974,Harry Knutsen,love it,5,0,8.143.5 build 19 52400,2026-02-25 03:14:14,8.143.5 build 19 52400,positive,love it
df8afb9a-3c22-46f2-a64b-734e51b55cfd,Sam,please your added cartoon network cartoons to bigger than app,5,0,9.33.1 build 3 63388,2026-02-25 03:13:37,9.33.1 build 3 63388,negative,please your added cartoon network cartoons to bigger than app
23b87679-12f9-4a1f-b3c7-2154062f61b3,Saru Girach,dear Netflix. I have moto edge 60 fuzan phone with hdr10+. but I cant se 4k video in Netflix so plzz my humble request to Netflix teem give me this as soon as possible,2,0,9.54.0 build 8 63892,2026-02-25 02:50:10,9.54.0 build 8 63892,negative,dear netflix. i have moto edge 60 fuzan phone with hdr10+. but i cant se 4k video in netflix so plzz my humble request to netflix teem give me this as soon as possible
d4872776-e9ff-49ca-b39f-daa26de11ac8,Ankit Goyat,Not enough ads.,1,0,9.22.1 build 3 62948,2026-02-25 02:29:52,9.22.1 build 3 62948,negative,not enough ads.
81f4c518-2ff3-4867-b50a-a3c91167c790,Anita Chauhan,"⭐⭐⭐⭐⭐ 5/5 Stars — Amazing Entertainment Platform! Netflix is one of the best streaming platforms I have ever used. It offers a huge collection of movies, TV shows, documentaries, and anime from all around the world, so there is always something new and exciting to watch. The video quality is excellent, with HD and 4K options that make the viewing experience feel like a cinema at home.",5,0,,2026-02-25 02:19:06,,positive,"⭐⭐⭐⭐⭐ 5/5 stars — amazing entertainment platform! netflix is one of the best streaming platforms i have ever used. it offers a huge collection of movies, tv shows, documentaries, and anime from all around the world, so there is always something new and exciting to watch. the video quality is excellent, with hd and 4k options that make the viewing experience feel like a cinema at home."
f3097896-77af-4338-afbd-d37abbaf722f,Wasim Shaikh,buffering in between section and retri try to open not playing video.,1,0,,2026-02-25 02:17:19,,negative,buffering in between section and retri try to open not playing video.
c8675922-6f91-404b-af76-835a664442ca,Mai,"How do I even do the cancellation of auto payment permanenly, I don't even want to watch it and it suddenly took my money, do something about this.",2,0,9.54.0 build 8 63892,2026-02-25 02:13:23,9.54.0 build 8 63892,negative,"how do i even do the cancellation of auto payment permanenly, i don't even want to watch it and it suddenly took my money, do something about this."
e23008d0-2503-4a7d-87c6-ce7d768c4a52,Nicole Lee,Netflix is excellent for any and every movie and TV show want to watch.,4,1,9.54.0 build 8 63892,2026-02-25 01:51:59,9.54.0 build 8 63892,positive,netflix is excellent for any and every movie and tv show want to watch.
b3c9bcb8-f130-4f08-915b-49f63f354aa4,Suhaili J.,video quality is top notch,5,0,9.54.0 build 8 63892,2026-02-25 01:47:34,9.54.0 build 8 63892,positive,video quality is top notch
b96cc6d3-9e6b-4950-90bc-0bbb9efce63e,Joachim Michael Mart,This app has a very terrible experience for try to get in,1,0,9.54.0 build 8 63892,2026-02-25 01:18:05,9.54.0 build 8 63892,negative,this app has a very terrible experience for try to get in
705105b8-6af1-4acc-974d-1ced87d79b47,Jim,"more anime, that are actually good and also not 10yrs behind",4,0,,2026-02-25 01:01:26,,positive,"more anime, that are actually good and also not 10yrs behind"
8d2d8f7d-77eb-4da1-be63-0d755b98a9fb,Mason Barr,horror movies are my favorite,5,0,9.32.0 build 8 63348,2026-02-25 00:40:25,9.32.0 build 8 63348,positive,horror movies are my favorite
dc0d57b5-48ee-40dc-9099-9f324372df86,Abhay Chauhan,some time app can't working,1,0,,2026-02-25 00:24:41,,negative,some time app can't working
141abb08-17a2-4485-b173-75e1ee42de20,Damian Dioses,Please bring back the vampire diary and all the power rangers and chicago med and the night shift and came you also bring the shadow hunters show to netflix and can you also add dragon ball to netfilx and can you bring plase can als add the live action power rangers movie and the megan doll moive to to and the to and plase do not cancel the ad free plan and can plase add season15 16 and 17 of waterloo road the britsh show to netflex plase.,1,42,9.54.0 build 8 63892,2026-02-24 10:08:38,9.54.0 build 8 63892,negative,please bring back the vampire diary and all the power rangers and chicago med and the night shift and came you also bring the shadow hunters show to netflix and can you also add dragon ball to netfilx and can you bring plase can als add the live action power rangers movie and the megan doll moive to to and the to and plase do not cancel the ad free plan and can plase add season15 16 and 17 of waterloo road the britsh show to netflex plase.
e94b6c4c-afac-4c4a-8981-a9d2532964d5,Jayson Fatalla,nice apps for movies,5,0,9.54.0 build 8 63892,2026-02-24 09:45:54,9.54.0 build 8 63892,positive,nice apps for movies
1ba15099-1323-4d14-a371-5c12b0b417be,Yowa Mi,Popular original series and films you can’t find elsewhere,5,0,,2026-02-24 09:45:43,,negative,popular original series and films you can’t find elsewhere
a1642194-e6f6-4c06-8aaa-8f494c221735,JAYSON FATALLA,good app,5,0,9.54.0 build 8 63892,2026-02-24 09:34:56,9.54.0 build 8 63892,positive,good app
096c2870-5e84-4a34-b5f2-23ea27271fbe,Edward Lucena,not compatible on my device,1,0,8.143.5 build 19 52400,2026-02-24 09:28:34,8.143.5 build 19 52400,negative,not compatible on my device
491484d3-ddf6-4653-81bc-8c36728ed311,Qisya or Christine,"i love netflix because it is a steady way to watch latest and trending movies everywhere ,anytime.",5,0,9.54.0 build 8 63892,2026-02-24 09:20:48,9.54.0 build 8 63892,positive,"i love netflix because it is a steady way to watch latest and trending movies everywhere ,anytime."
9ae3127d-2aa1-4842-bba8-d872bedcc98a,Hisyam Hilmi,best movie apps,5,0,9.54.0 build 8 63892,2026-02-24 09:20:13,9.54.0 build 8 63892,positive,best movie apps
eed6693b-b58b-4cd2-ad84-00c716590e71,Thandoluhle Mguni,it's cool guys,5,0,,2026-02-24 09:12:35,,positive,it's cool guys
82bf9b39-2851-4d37-a4ff-836f41e9376b,Nassazi Mariah,Special day and 🌃 for the next time we got the money I can see you in my room for me too 👶 👧 I love the fact is a little more about you guys doing anything for the next time we got the money I can see you in my room for me too 👶 👧 I love the fact is a little more about you and your family and friends and family and friends and family and I have to be in a bit more of the time I see you tomorrow night at work today so I'm going back home now baby I miss u so bad for her birthday is coming to,5,0,8.143.5 build 19 52400,2026-02-24 09:08:09,8.143.5 build 19 52400,positive,special day and 🌃 for the next time we got the money i can see you in my room for me too 👶 👧 i love the fact is a little more about you guys doing anything for the next time we got the money i can see you in my room for me too 👶 👧 i love the fact is a little more about you and your family and friends and family and friends and family and i have to be in a bit more of the time i see you tomorrow night at work today so i'm going back home now baby i miss u so bad for her birthday is coming to
7754abe4-8a3a-469b-9d4d-34e297a75725,Kevin R,👍👍 place to chill and enjoy movie,5,0,,2026-02-24 09:01:54,,positive,👍👍 place to chill and enjoy movie
d3dec09f-54d3-49d4-987f-cc0beba2e3f1,Murugan seval,very very interesting movies dramas I like k-dramas very cheap rate,5,0,9.54.0 build 8 63892,2026-02-24 08:37:46,9.54.0 build 8 63892,positive,very very interesting movies dramas i like k-dramas very cheap rate
88153621-21d7-4e88-9a36-09d9d7988312,Sourav Bose,"Netflix is hands down my go-to for movie nights! The variety is incredible — from the latest blockbusters to the most unique, offbeat documentaries, there’s always something for every mood. The interface is smooth and easy to navigate, and the recommendations are surprisingly spot-on. While it may be a bit on the pricier side, the quality and endless entertainment make it absolutely worth it. Perfect for solo binges or weekend marathons — Netflix never disappoints! 🎬🍿",5,0,9.54.0 build 8 63892,2026-02-24 08:28:07,9.54.0 build 8 63892,positive,"netflix is hands down my go-to for movie nights! the variety is incredible — from the latest blockbusters to the most unique, offbeat documentaries, there’s always something for every mood. the interface is smooth and easy to navigate, and the recommendations are surprisingly spot-on. while it may be a bit on the pricier side, the quality and endless entertainment make it absolutely worth it. perfect for solo binges or weekend marathons — netflix never disappoints! 🎬🍿"
c8d3b7b0-9e17-47d6-a205-181b95cb92b8,nur alisyaa,Netflix offers many interesting movies and series. The streaming quality is clear and smooth.,5,0,,2026-02-24 08:19:34,,positive,netflix offers many interesting movies and series. the streaming quality is clear and smooth.
9fb38f8a-1a8b-4168-85eb-ca607b9de5e4,Emiezal Remo,"LOVE NETFLIX!!! enjoy movie, drama with families",5,0,,2026-02-24 08:12:03,,positive,"love netflix!!! enjoy movie, drama with families"
76447c12-7b20-44df-bf1d-415c3b65bb55,parakram naruka,plz Netflix bring walking dead final season game,5,0,9.54.0 build 8 63892,2026-02-24 07:55:45,9.54.0 build 8 63892,negative,plz netflix bring walking dead final season game
0a1f65d1-08ef-4c9d-8788-ee4fb0dafa5c,Meryl Gabriel,🖤🖤🖤🖤✌🍎🖤❤️🍏💙💔💕,5,0,9.50.2 build 8 63832,2026-02-24 07:28:16,9.50.2 build 8 63832,positive,🖤🖤🖤🖤✌🍎🖤❤️🍏💙💔💕
af518bf0-c884-44e1-aeea-1b43d4b7edc1,azila hashim,my content provider,5,0,9.53.1 build 9 63884,2026-02-24 07:25:35,9.53.1 build 9 63884,negative,my content provider
6f4d8e9c-b987-49a0-9c13-5a6e490dcdf7,Marty Tissink,"Not entirely happy .. very hard to find a captivating movie or series .. Netflix had some good ones in the past, not at all now",3,0,6.11.0 build 29552,2026-02-24 07:09:18,6.11.0 build 29552,negative,"not entirely happy .. very hard to find a captivating movie or series .. netflix had some good ones in the past, not at all now"
132c388a-f06c-4140-85a4-03e6a1de42cf,Jayson L,unable to uninstall this garbage,1,0,,2026-02-24 06:47:59,,negative,unable to uninstall this garbage
5eee68d8-8440-4bf1-980f-e5a15a43cb8d,Sayyam Kapur,infinix hot t60 ke liye bhi ww ke 25 ko jaldi lao,5,0,,2026-02-24 06:45:42,,negative,infinix hot t60 ke liye bhi ww ke 25 ko jaldi lao
5ffd6c95-c1bb-4ac5-89ce-b838202c390c,Eduardus Pambudi,im not using any proxy bor vpn or blocker.. just regular mobile connection and it still said that im. using it.. syiid,1,0,9.54.0 build 8 63892,2026-02-24 06:37:48,9.54.0 build 8 63892,negative,im not using any proxy bor vpn or blocker.. just regular mobile connection and it still said that im. using it.. syiid
9fb010bd-5573-443c-81f8-4c7a7a0c4ee4,anieshan,"banyak movie and series yang famous tak ada dalam ni even movie yang dah lama keluar pun. Dah la tak boleh nak 2× speed. Apa tah motif kena bayar mahal mahal kalau cerita yang best banyak tak ada. Lepas tu tak boleh guna banyak device even kalau device tu ada account Netflix, nanti kena connect dengan wifi rumah yang ada main account kalau tak dia terus log out sendiri lepas beberapa bulan. not worth it la bayar mahal 👎",1,0,,2026-02-24 06:31:19,,negative,"banyak movie and series yang famous tak ada dalam ni even movie yang dah lama keluar pun. dah la tak boleh nak 2× speed. apa tah motif kena bayar mahal mahal kalau cerita yang best banyak tak ada. lepas tu tak boleh guna banyak device even kalau device tu ada account netflix, nanti kena connect dengan wifi rumah yang ada main account kalau tak dia terus log out sendiri lepas beberapa bulan. not worth it la bayar mahal 👎"
859d2bdf-a0f9-4daa-a811-267827443161,Sfundo Tembe,Netflix family start fixing this error your app is experiencing and it has been some time Netflix acting up,1,0,,2026-02-24 06:25:54,,negative,netflix family start fixing this error your app is experiencing and it has been some time netflix acting up
f1c3f480-56a7-4c74-81c0-a7f389f62da2,Gilbert babaog,good,5,0,7.120.6 build 63 35594,2026-02-24 06:21:28,7.120.6 build 63 35594,positive,good
985e1d74-09d8-4db0-be53-6172b56ce506,vivek kumar,worst ott platform,1,1,9.54.0 build 8 63892,2026-02-24 05:49:35,9.54.0 build 8 63892,positive,worst ott platform
f6704914-a758-447d-abe9-d8c3df49f483,Marcus Hohaia,rubbish,1,0,9.49.1 build 6 63792,2026-02-24 05:34:17,9.49.1 build 6 63792,negative,rubbish
87ebc528-4688-46b2-9b28-b29a2c11d0b1,J.,"edit: way to go not having to political pressure. I guess I'll keep it. 1 star to 4. ------------ Won't let me log into the TV in the bedroom at my parents' house because it's not part of my household. I am afraid to add this TV to my household since it's not part of it. No option for ""Im traveling"". funny how I used it last night without problem. I am now having to watch TV as I go to sleep on the app on my phone. I guess I'll cancel netflix, and Ill watch a different service from now on.",4,0,9.54.0 build 8 63892,2026-02-24 05:29:06,9.54.0 build 8 63892,negative,"edit: way to go not having to political pressure. i guess i'll keep it. 1 star to 4. ------------ won't let me log into the tv in the bedroom at my parents' house because it's not part of my household. i am afraid to add this tv to my household since it's not part of it. no option for ""im traveling"". funny how i used it last night without problem. i am now having to watch tv as i go to sleep on the app on my phone. i guess i'll cancel netflix, and ill watch a different service from now on."
a9d95a73-6d46-4df3-84cd-d5784b5e0436,Jessica Mula,Good,5,0,8.143.5 build 19 52400,2026-02-24 05:16:23,8.143.5 build 19 52400,positive,good
7d6216f3-587c-4c8e-9ff6-adf03294779c,Prasun Biswas,v v good app,5,0,9.54.0 build 8 63892,2026-02-24 04:32:50,9.54.0 build 8 63892,positive,v v good app
515d659d-67c3-4dd4-9996-19b66f02966d,Macabata ramel bernardino,movie,5,0,9.54.0 build 8 63892,2026-02-24 04:31:43,9.54.0 build 8 63892,positive,movie
d770d69e-ef51-4222-898c-dacd827c6c3f,frhnaa hnna,love netflix for my late movie night,5,0,9.54.0 build 8 63892,2026-02-24 04:00:01,9.54.0 build 8 63892,positive,love netflix for my late movie night
4816dfcc-cafd-4832-b9ef-7572411e4c39,Paul. Michael. C. PuIrad Paul. Michael. C. PuIrad,paulmichaelcplurad,5,0,9.54.0 build 8 63892,2026-02-24 03:18:57,9.54.0 build 8 63892,positive,paulmichaelcplurad
43381d63-c8da-4aaf-a551-a258c104aa48,Seraphic Melody,keep crashing,1,0,9.26.0 build 17 63116,2026-02-24 03:07:34,9.26.0 build 17 63116,negative,keep crashing
265e1c34-825d-4651-a9f7-682690c46e69,A Ja,kept crashing,1,0,9.54.0 build 8 63892,2026-02-24 03:05:57,9.54.0 build 8 63892,negative,kept crashing
c85b1074-b43f-4b18-ac4e-79243b30085c,Corey Hart,"everybody switched to paid streaming, to get away from ads. When those cell phone contracts end, this company will claim bankruptcy and pretend to not understand why.",1,167,9.47.0 build 2 63732,2026-02-24 02:57:11,9.47.0 build 2 63732,negative,"everybody switched to paid streaming, to get away from ads. when those cell phone contracts end, this company will claim bankruptcy and pretend to not understand why."
e1a20fa3-3fa0-472f-a0ca-726bf3358588,N'Happy & Beautiful,blue box is w,5,0,,2026-02-24 02:51:40,,positive,blue box is w
913837a2-a68f-485c-b0cf-ed68e634b303,Gregory Arevigian,Good 👍,5,0,,2026-02-24 02:34:21,,positive,good 👍
a4bf86d4-2955-4431-aa13-c526d246d246,Gnana sai,"Netflix is the best app to watch movies it is the best ott platform I have never seen Still the Best Social App! Netflix continues to be a great platform for staying in touch with friends, discovering events, joining groups, and sharing memories. I love how easy it is to post updates, browse photos, and interact with content. The Marketplace is super useful, and the ability to follow pages and interests keeps my feed engaging. It's a one-stop place for social connection. Highly recommended!",5,0,,2026-02-24 02:32:31,,positive,"netflix is the best app to watch movies it is the best ott platform i have never seen still the best social app! netflix continues to be a great platform for staying in touch with friends, discovering events, joining groups, and sharing memories. i love how easy it is to post updates, browse photos, and interact with content. the marketplace is super useful, and the ability to follow pages and interests keeps my feed engaging. it's a one-stop place for social connection. highly recommended!"
4d22c479-53fd-4cdd-92f5-84b60a04a719,Meredith Mohan,good.,5,0,8.141.1 build 13 51230,2026-02-24 02:23:11,8.141.1 build 13 51230,positive,good.
0d5b4984-300e-4f41-a77b-73f4aa7aa152,Andrea Houston,netflix live buffers like nothing else but other then that it's great,3,0,9.54.0 build 8 63892,2026-02-24 02:22:01,9.54.0 build 8 63892,positive,netflix live buffers like nothing else but other then that it's great
ecbe556a-3a62-49cb-8c16-6aae71aa4835,Yen Nah,yawA,1,0,,2026-02-24 01:53:07,,positive,yawa
3c98866b-1cdf-4a40-a4f3-d34f217824e5,Khirsty Mula,the quality is good but it doesn't recognize my acc as a household i can't watch Netflix with my phone,1,0,9.54.0 build 8 63892,2026-02-24 01:37:56,9.54.0 build 8 63892,negative,the quality is good but it doesn't recognize my acc as a household i can't watch netflix with my phone
83843d27-c36d-4c46-ba59-005f21d4bc9b,Jennifer Grant,good,2,0,9.54.0 build 8 63892,2026-02-24 01:35:29,9.54.0 build 8 63892,positive,good
6ccb1af9-6c32-4cbf-8d7f-ea6493793871,Alicia Cortez,it has a lot of movies and shows,5,0,9.54.0 build 8 63892,2026-02-24 01:24:17,9.54.0 build 8 63892,positive,it has a lot of movies and shows
52c031a2-2d95-4457-a01c-9a1456d6d0c2,Leonard Venegas,great shows,5,0,9.54.0 build 8 63892,2026-02-24 01:09:06,9.54.0 build 8 63892,positive,great shows
b1049c01-dc75-4afc-9b2b-f5cd48eb5b87,Rocquell Virgo,working but I delete it but it not working why😭😭😭,5,0,9.26.0 build 17 63116,2026-02-24 00:44:34,9.26.0 build 17 63116,negative,working but i delete it but it not working why😭😭😭
eb692600-14e1-4681-860f-e5469130e9f5,Ayuni Zamani,Great selection of movies and series. Easy to use and good video quality. Perfect for entertainment at home.,5,0,,2026-02-24 00:28:09,,positive,great selection of movies and series. easy to use and good video quality. perfect for entertainment at home.
bc5d289d-c4fc-4651-8898-4992f7c3d2cf,Andrea Hollingsworth,I just love it. :⁰,5,0,9.54.0 build 8 63892,2026-02-24 00:06:43,9.54.0 build 8 63892,positive,i just love it. :⁰
64635afd-d6ae-4b9d-a384-1720972dcf90,Isla Jarosz,"says my profile is using a vpn/proxy when im not, only on my profile none of the others, way too many ads, honestly after 2020 the app has become worse and worse, there are wayyy too many bugs for a service run by a large company, not to mention you guys keep removing all the good, popular shows to make room for terrible netflix originals",1,0,,2026-02-24 00:05:08,,negative,"says my profile is using a vpn/proxy when im not, only on my profile none of the others, way too many ads, honestly after 2020 the app has become worse and worse, there are wayyy too many bugs for a service run by a large company, not to mention you guys keep removing all the good, popular shows to make room for terrible netflix originals"
259820a8-d692-4e8f-9b0d-dcfdc85a65fa,Arrman Hussain,"In my opinion, great app and it has shows in different languages and different genres from around the world for a small fee. The video and sound quality of the movie is as good as watching the movie in the cinema for the first time . The user face is very simple and you can browse your favourite TC shows and Movies anytime.",5,0,9.54.0 build 8 63892,2026-02-23 10:08:53,9.54.0 build 8 63892,positive,"in my opinion, great app and it has shows in different languages and different genres from around the world for a small fee. the video and sound quality of the movie is as good as watching the movie in the cinema for the first time . the user face is very simple and you can browse your favourite tc shows and movies anytime."
25762c17-4fd0-4b1f-b140-6f5d45b93f95,Jovani Noneya,great,5,0,9.54.0 build 8 63892,2026-02-23 09:55:43,9.54.0 build 8 63892,positive,great
842a258b-e01d-4832-af27-8db3c7cbbfaf,Nr Esya,terbaik,5,0,9.54.0 build 8 63892,2026-02-23 09:44:47,9.54.0 build 8 63892,positive,terbaik
